Date,Total_Revenue,Total_Freight,Order_Count,Avg_Delivery_Days,Is_Weekend,Macro Category
18/04/2018 00:00,9530.06,1423.92,69,11.30882353,Weekday,Lifestyle
17/04/2018 00:00,12460.11,1885.57,70,10.97014925,Weekday,Lifestyle
16/04/2018 00:00,13315.6,2282.87,86,11.63529412,Weekday,Lifestyle
13/04/2018 00:00,8685.46,1203.68,58,11.84482759,Weekday,Lifestyle
12/04/2018 00:00,8952.65,1742.39,74,13.83783784,Weekday,Lifestyle
11/04/2018 00:00,11358.51,1937.99,90,10.77011494,Weekday,Lifestyle
10/04/2018 00:00,7672.23,1398.99,61,12.55737705,Weekday,Lifestyle
09/04/2018 00:00,15782.98,1872.91,84,11.14634146,Weekday,Lifestyle
06/04/2018 00:00,7836.39,1366.09,55,11.01851852,Weekday,Lifestyle
05/04/2018 00:00,13884.28,1819.41,86,11.4047619,Weekday,Lifestyle
04/04/2018 00:00,10411.81,1709.92,87,10.67816092,Weekday,Lifestyle
03/04/2018 00:00,11711.39,2006.08,87,10.19767442,Weekday,Lifestyle
02/04/2018 00:00,10682.52,1912.71,77,11.52,Weekday,Lifestyle
30/03/2018 00:00,5656.25,1240.28,59,15.79310345,Weekday,Lifestyle
29/03/2018 00:00,5876.05,973.38,54,15.79245283,Weekday,Lifestyle
28/03/2018 00:00,7743.31,1209.98,65,13.12307692,Weekday,Lifestyle
27/03/2018 00:00,11452.63,1622.2,79,12.52564103,Weekday,Lifestyle
26/03/2018 00:00,12858.43,1793.62,86,12.91666667,Weekday,Lifestyle
23/03/2018 00:00,11190.43,1578.96,66,11.16393443,Weekday,Lifestyle
22/03/2018 00:00,8007.58,1496.8,81,13.31168831,Weekday,Lifestyle
21/03/2018 00:00,11882.48,2121.27,92,12.02247191,Weekday,Lifestyle
20/03/2018 00:00,10297.17,1753.37,89,13.18390805,Weekday,Lifestyle
19/03/2018 00:00,12373.17,1754.96,90,13.3255814,Weekday,Lifestyle
16/03/2018 00:00,13236.18,1925.27,97,14.90217391,Weekday,Lifestyle
15/03/2018 00:00,13849.06,2149.56,94,16.79310345,Weekday,Lifestyle
14/03/2018 00:00,7331.68,1501.16,65,15.484375,Weekday,Lifestyle
13/03/2018 00:00,12917.76,1989.33,80,15.92,Weekday,Lifestyle
12/03/2018 00:00,11353.11,1577.94,71,16.56521739,Weekday,Lifestyle
09/03/2018 00:00,9657.64,1755.7,68,17.59090909,Weekday,Lifestyle
08/03/2018 00:00,10611.88,1730.8,86,17.21686747,Weekday,Lifestyle
07/03/2018 00:00,12812.6,2201.56,85,17.64285714,Weekday,Lifestyle
06/03/2018 00:00,13000.29,2019.15,87,19.71764706,Weekday,Lifestyle
05/03/2018 00:00,10680.61,1690.4,76,17.67123288,Weekday,Lifestyle
02/03/2018 00:00,11375.15,1666.44,90,18.88764045,Weekday,Lifestyle
01/03/2018 00:00,13075.86,1649.32,91,16.45454545,Weekday,Lifestyle
28/02/2018 00:00,16855.51,1865.64,99,17.4040404,Weekday,Lifestyle
27/02/2018 00:00,14131.3,1752.62,83,18.08536585,Weekday,Lifestyle
26/02/2018 00:00,19508.24,1914.4,96,19.08510638,Weekday,Lifestyle
23/02/2018 00:00,7600.26,1315.27,67,20.8030303,Weekday,Lifestyle
22/02/2018 00:00,10730.87,1706.12,89,16.15662651,Weekday,Lifestyle
21/02/2018 00:00,9840.42,1747.07,94,14.21978022,Weekday,Lifestyle
20/02/2018 00:00,10924.08,1932.14,97,13.52083333,Weekday,Lifestyle
19/02/2018 00:00,6696.25,1209.69,70,14.64179104,Weekday,Lifestyle
16/02/2018 00:00,7903.04,1107.28,56,17.01818182,Weekday,Lifestyle
15/02/2018 00:00,12704.31,1507.08,83,17.40740741,Weekday,Lifestyle
14/02/2018 00:00,12509.86,1676.97,95,14.40217391,Weekday,Lifestyle
13/02/2018 00:00,10533.54,1460.42,80,14.59493671,Weekday,Lifestyle
12/02/2018 00:00,8557.38,1153.54,68,14.38235294,Weekday,Lifestyle
09/02/2018 00:00,7602.49,1148.56,58,17.49122807,Weekday,Lifestyle
08/02/2018 00:00,7621.87,1260.47,71,16.5942029,Weekday,Lifestyle
07/02/2018 00:00,11350.74,1485.05,81,14.06410256,Weekday,Lifestyle
06/02/2018 00:00,12036.18,1793.67,90,13.32222222,Weekday,Lifestyle
05/02/2018 00:00,11326.53,1665.13,84,16.5125,Weekday,Lifestyle
02/02/2018 00:00,8530.08,1032.08,52,14.28,Weekday,Lifestyle
01/02/2018 00:00,10155.89,1323.5,73,13.88888889,Weekday,Lifestyle
31/01/2018 00:00,7939.13,1234.09,69,14.75,Weekday,Lifestyle
30/01/2018 00:00,7145.08,1396.63,68,15.51470588,Weekday,Lifestyle
29/01/2018 00:00,12511.88,1758.8,83,15.8875,Weekday,Lifestyle
26/01/2018 00:00,13038.59,1394.22,70,11.98550725,Weekday,Lifestyle
25/01/2018 00:00,8878.07,1189.05,61,13.05084746,Weekday,Lifestyle
24/01/2018 00:00,9397.21,1695.9,86,15.36904762,Weekday,Lifestyle
23/01/2018 00:00,13627.85,2014.14,91,12.41758242,Weekday,Lifestyle
22/01/2018 00:00,11345.46,2246.41,98,13.37234043,Weekday,Lifestyle
19/01/2018 00:00,11565.21,1786.15,77,14.24657534,Weekday,Lifestyle
18/01/2018 00:00,8195.55,1519.72,80,13.16455696,Weekday,Lifestyle
17/01/2018 00:00,16026.42,2126.99,100,12.24489796,Weekday,Lifestyle
16/01/2018 00:00,13831.4,2280.86,99,15,Weekday,Lifestyle
15/01/2018 00:00,13218.47,2022.89,100,11.52040816,Weekday,Lifestyle
12/01/2018 00:00,9440.06,1717.66,67,15.25757576,Weekday,Lifestyle
11/01/2018 00:00,11865.43,1664.94,80,11.55,Weekday,Lifestyle
10/01/2018 00:00,10134.91,2020.54,96,14.10526316,Weekday,Lifestyle
09/01/2018 00:00,9620.7,1593.69,84,11.98780488,Weekday,Lifestyle
08/01/2018 00:00,13457.76,2148.55,99,12.33673469,Weekday,Lifestyle
05/01/2018 00:00,8240.38,1304.07,65,15,Weekday,Lifestyle
04/01/2018 00:00,11935.06,1608.85,87,13.02380952,Weekday,Lifestyle
03/01/2018 00:00,8755.92,1255.07,60,11.88333333,Weekday,Lifestyle
02/01/2018 00:00,8663.18,1157.73,61,12.26229508,Weekday,Lifestyle
01/01/2018 00:00,2870.27,519.96,27,13.2962963,Weekday,Lifestyle
29/12/2017 00:00,5626.46,926.6,41,16.24390244,Weekday,Lifestyle
28/12/2017 00:00,4589.34,931.16,46,15.36956522,Weekday,Lifestyle
27/12/2017 00:00,4754.58,942.93,45,13.6,Weekday,Lifestyle
26/12/2017 00:00,5729.8,780.19,46,12.68181818,Weekday,Lifestyle
25/12/2017 00:00,4063.73,716.97,26,16.70833333,Weekday,Lifestyle
22/12/2017 00:00,2824.25,544.11,29,14.75862069,Weekday,Lifestyle
21/12/2017 00:00,6180.59,1030.96,48,13.4,Weekday,Lifestyle
20/12/2017 00:00,10373.11,1196.6,53,16.25490196,Weekday,Lifestyle
19/12/2017 00:00,6708.33,1125.72,61,14.14754098,Weekday,Lifestyle
18/12/2017 00:00,9442.28,1470.14,68,14.31343284,Weekday,Lifestyle
15/12/2017 00:00,10773.07,1627.8,72,14.64285714,Weekday,Lifestyle
14/12/2017 00:00,9940.89,1439.61,79,13.64473684,Weekday,Lifestyle
13/12/2017 00:00,12581.39,1768.82,95,12.72043011,Weekday,Lifestyle
12/12/2017 00:00,12279.62,1603.24,84,15.67857143,Weekday,Lifestyle
11/12/2017 00:00,16723.61,2363.67,114,15.07964602,Weekday,Lifestyle
08/12/2017 00:00,14282.65,1798.99,99,15.01020408,Weekday,Lifestyle
07/12/2017 00:00,11286.72,1856.82,90,17.17977528,Weekday,Lifestyle
06/12/2017 00:00,16212.59,2470.92,118,16.9137931,Weekday,Lifestyle
05/12/2017 00:00,16021.79,2414.04,121,14.16666667,Weekday,Lifestyle
04/12/2017 00:00,18172.64,2135.44,117,14.75892857,Weekday,Lifestyle
01/12/2017 00:00,15343.15,2209.25,106,15.40594059,Weekday,Lifestyle
30/11/2017 00:00,11610.66,1895.11,101,14.25252525,Weekday,Lifestyle
29/11/2017 00:00,12733.98,2079.51,111,16.77981651,Weekday,Lifestyle
28/11/2017 00:00,17245.71,2746.46,150,14.24832215,Weekday,Lifestyle
27/11/2017 00:00,15035.27,2791.48,145,14.00694444,Weekday,Lifestyle
24/11/2017 00:00,48435.86,7442.13,381,15.45744681,Weekday,Lifestyle
23/11/2017 00:00,16757.29,2167.88,98,14.83333333,Weekday,Lifestyle
22/11/2017 00:00,7874.5,1526.16,72,11.43478261,Weekday,Lifestyle
21/11/2017 00:00,11841.2,1524.06,81,13.32911392,Weekday,Lifestyle
20/11/2017 00:00,17753.44,1765.74,87,12.75609756,Weekday,Lifestyle
17/11/2017 00:00,10192.33,1620.96,74,12.56338028,Weekday,Lifestyle
16/11/2017 00:00,9280.88,1335.18,75,13.81081081,Weekday,Lifestyle
15/11/2017 00:00,8033.71,1272.46,66,13.35483871,Weekday,Lifestyle
14/11/2017 00:00,8268.04,1157.72,58,12.16363636,Weekday,Lifestyle
13/11/2017 00:00,8015.34,1260.67,64,12.52459016,Weekday,Lifestyle
10/11/2017 00:00,9161.55,1196.04,63,13.29508197,Weekday,Lifestyle
09/11/2017 00:00,6466.71,1051.56,61,10.76666667,Weekday,Lifestyle
08/11/2017 00:00,5804.76,1201.74,56,10.94444444,Weekday,Lifestyle
07/11/2017 00:00,7291.18,1191.52,52,11.57692308,Weekday,Lifestyle
06/11/2017 00:00,7957.5,1229.74,54,11.94339623,Weekday,Lifestyle
03/11/2017 00:00,8247.71,1215.72,53,12.94339623,Weekday,Lifestyle
02/11/2017 00:00,7559.75,928.75,43,10.3902439,Weekday,Lifestyle
01/11/2017 00:00,6642.39,956.9,42,11.33333333,Weekday,Lifestyle
31/10/2017 00:00,4903.96,879.94,50,11.2244898,Weekday,Lifestyle
30/10/2017 00:00,7014.87,977.87,48,11.24444444,Weekday,Lifestyle
27/10/2017 00:00,5037.94,799.85,45,11.97777778,Weekday,Lifestyle
26/10/2017 00:00,7306.41,1227.11,53,10.68627451,Weekday,Lifestyle
25/10/2017 00:00,7267.2,1178.07,62,10.5,Weekday,Lifestyle
24/10/2017 00:00,6780.68,1139.63,56,10.89090909,Weekday,Lifestyle
23/10/2017 00:00,7001.33,1127.13,59,9.350877193,Weekday,Lifestyle
20/10/2017 00:00,6670.43,947.99,43,8.952380952,Weekday,Lifestyle
19/10/2017 00:00,8123,1165.67,64,11.36507937,Weekday,Lifestyle
18/10/2017 00:00,10056.12,1719.5,78,9.243589744,Weekday,Lifestyle
17/10/2017 00:00,9621.05,1359.15,62,10.9516129,Weekday,Lifestyle
16/10/2017 00:00,11344.19,1917.09,79,12.19480519,Weekday,Lifestyle
13/10/2017 00:00,8606.1,1363.67,60,13.06666667,Weekday,Lifestyle
12/10/2017 00:00,5965.19,1224.22,53,13.35294118,Weekday,Lifestyle
11/10/2017 00:00,7195.23,1276,59,10.71186441,Weekday,Lifestyle
10/10/2017 00:00,8756.28,1612.72,88,10.97674419,Weekday,Lifestyle
09/10/2017 00:00,10057.72,1476.5,72,11.57746479,Weekday,Lifestyle
06/10/2017 00:00,7431.54,1301.36,58,14.64912281,Weekday,Lifestyle
05/10/2017 00:00,6719.95,1232.63,59,12.11864407,Weekday,Lifestyle
04/10/2017 00:00,7986.85,1380.63,64,12.03174603,Weekday,Lifestyle
03/10/2017 00:00,11382.2,1704.81,90,11.04597701,Weekday,Lifestyle
02/10/2017 00:00,8270.69,1399.73,63,11.12903226,Weekday,Lifestyle
29/09/2017 00:00,5904.58,831.97,46,11.02380952,Weekday,Lifestyle
28/09/2017 00:00,9711.48,1370.59,70,11.8,Weekday,Lifestyle
27/09/2017 00:00,7390.01,1207.31,56,12.10714286,Weekday,Lifestyle
26/09/2017 00:00,9147.56,1644.71,87,10.12941176,Weekday,Lifestyle
25/09/2017 00:00,8972.79,1340.12,63,9.919354839,Weekday,Lifestyle
22/09/2017 00:00,5575.57,970.14,54,10.81132075,Weekday,Lifestyle
21/09/2017 00:00,8604.4,1392.14,64,11.11290323,Weekday,Lifestyle
20/09/2017 00:00,9510.49,1443.38,70,10.20289855,Weekday,Lifestyle
19/09/2017 00:00,8332.89,1189.85,59,10.5,Weekday,Lifestyle
18/09/2017 00:00,13251.62,1870.14,83,11.5308642,Weekday,Lifestyle
15/09/2017 00:00,4710.15,873.21,43,12.97619048,Weekday,Lifestyle
14/09/2017 00:00,9867.79,1805.2,72,12.69565217,Weekday,Lifestyle
13/09/2017 00:00,11392.27,1639.68,91,11.87912088,Weekday,Lifestyle
12/09/2017 00:00,10242.32,1785.71,84,10.86585366,Weekday,Lifestyle
11/09/2017 00:00,10469.52,1482.39,75,10.13513514,Weekday,Lifestyle
08/09/2017 00:00,4936.93,946.38,47,13.73333333,Weekday,Lifestyle
07/09/2017 00:00,4957.04,835.48,29,10.51724138,Weekday,Lifestyle
06/09/2017 00:00,6877.28,1215.28,58,12.98275862,Weekday,Lifestyle
05/09/2017 00:00,7394.67,1300.4,59,10.86206897,Weekday,Lifestyle
04/09/2017 00:00,7415.44,1193.09,57,10.52631579,Weekday,Lifestyle
01/09/2017 00:00,7472.69,1674.64,61,12.69491525,Weekday,Lifestyle
31/08/2017 00:00,5289.23,849.52,49,9.346938776,Weekday,Lifestyle
30/08/2017 00:00,7237.97,1286.74,57,10.84210526,Weekday,Lifestyle
29/08/2017 00:00,5970.09,850.86,48,10.0212766,Weekday,Lifestyle
28/08/2017 00:00,5855.79,989.87,52,10.1372549,Weekday,Lifestyle
25/08/2017 00:00,5185.45,752.84,41,14.84210526,Weekday,Lifestyle
24/08/2017 00:00,5872.51,907.36,50,11.14893617,Weekday,Lifestyle
23/08/2017 00:00,4398.88,692.94,43,8,Weekday,Lifestyle
22/08/2017 00:00,8374.91,1447.82,60,9.983050847,Weekday,Lifestyle
21/08/2017 00:00,6690.84,1255.46,63,10.06557377,Weekday,Lifestyle
18/08/2017 00:00,6573.73,1176.05,59,10.77192982,Weekday,Lifestyle
17/08/2017 00:00,7503.07,1155.77,57,12.21052632,Weekday,Lifestyle
16/08/2017 00:00,10568.83,1327.83,63,11.24561404,Weekday,Lifestyle
15/08/2017 00:00,9086.69,1342.92,67,11.56923077,Weekday,Lifestyle
14/08/2017 00:00,7372.3,1264.9,61,8.344262295,Weekday,Lifestyle
11/08/2017 00:00,7568.29,991.09,44,11.11627907,Weekday,Lifestyle
10/08/2017 00:00,9641.4,1279.27,61,13.47540984,Weekday,Lifestyle
09/08/2017 00:00,7217.68,1152.06,63,10.08064516,Weekday,Lifestyle
08/08/2017 00:00,5673.96,947.6,48,11.125,Weekday,Lifestyle
07/08/2017 00:00,10293.66,1216.09,54,9.092592593,Weekday,Lifestyle
04/08/2017 00:00,4997.64,1124.78,46,11.31111111,Weekday,Lifestyle
03/08/2017 00:00,6677.56,950.88,47,10.5,Weekday,Lifestyle
02/08/2017 00:00,5563.94,932.94,52,9.26,Weekday,Lifestyle
01/08/2017 00:00,11105.44,1641.5,77,11.97368421,Weekday,Lifestyle
31/07/2017 00:00,6415.41,1313.55,55,9.653846154,Weekday,Lifestyle
28/07/2017 00:00,10663.46,1127.43,58,11.48275862,Weekday,Lifestyle
27/07/2017 00:00,5089.42,1001.87,33,10.87878788,Weekday,Lifestyle
26/07/2017 00:00,3161.37,594.15,40,10.13157895,Weekday,Lifestyle
25/07/2017 00:00,6107.02,902.82,56,9,Weekday,Lifestyle
24/07/2017 00:00,8654.31,1165.33,63,9.758064516,Weekday,Lifestyle
21/07/2017 00:00,4484.98,849.52,51,11.44,Weekday,Lifestyle
20/07/2017 00:00,5237.16,871.32,44,11.56818182,Weekday,Lifestyle
19/07/2017 00:00,5251.71,967.41,53,11.05660377,Weekday,Lifestyle
18/07/2017 00:00,7572.4,1125.69,62,10.13114754,Weekday,Lifestyle
17/07/2017 00:00,7196.74,1155.2,64,11.421875,Weekday,Lifestyle
14/07/2017 00:00,6561.46,1129.28,57,12.82142857,Weekday,Lifestyle
13/07/2017 00:00,5132.93,1176.24,55,12.37037037,Weekday,Lifestyle
12/07/2017 00:00,8152.66,1482.42,67,10.95454545,Weekday,Lifestyle
11/07/2017 00:00,5651.59,1077.72,53,11.07692308,Weekday,Lifestyle
10/07/2017 00:00,7477.29,1227.37,60,11.48333333,Weekday,Lifestyle
07/07/2017 00:00,4745.13,809.04,41,12.125,Weekday,Lifestyle
06/07/2017 00:00,8465.21,1437.46,63,11.67213115,Weekday,Lifestyle
05/07/2017 00:00,7086.33,1010.1,46,11.5,Weekday,Lifestyle
04/07/2017 00:00,5500.07,697.02,43,10.88372093,Weekday,Lifestyle
03/07/2017 00:00,6886.33,1144.61,46,10.44186047,Weekday,Lifestyle
30/06/2017 00:00,7847.58,941.7,39,12.12820513,Weekday,Lifestyle
29/06/2017 00:00,5221.41,741.04,41,10.36585366,Weekday,Lifestyle
28/06/2017 00:00,4488.79,733.61,40,10.225,Weekday,Lifestyle
27/06/2017 00:00,5679.07,902.03,51,10.64705882,Weekday,Lifestyle
26/06/2017 00:00,3057.49,606.7,25,13.5,Weekday,Lifestyle
23/06/2017 00:00,5037.39,886.45,35,12.5,Weekday,Lifestyle
22/06/2017 00:00,3021.64,559.25,30,12.03571429,Weekday,Lifestyle
21/06/2017 00:00,1984.9,407.86,15,6.5,Weekday,Lifestyle
20/06/2017 00:00,4192.68,667.73,34,11.17647059,Weekday,Lifestyle
19/06/2017 00:00,6986.98,1061.27,54,10.73584906,Weekday,Lifestyle
16/06/2017 00:00,4707.14,731.43,37,14.69444444,Weekday,Lifestyle
15/06/2017 00:00,3681.17,625.9,33,14.46875,Weekday,Lifestyle
14/06/2017 00:00,6196.88,1314.47,59,13.37931034,Weekday,Lifestyle
13/06/2017 00:00,7935.59,1268.83,61,11.28813559,Weekday,Lifestyle
12/06/2017 00:00,4862.54,743.9,40,11.85,Weekday,Lifestyle
09/06/2017 00:00,6853.53,999.59,37,12.32432432,Weekday,Lifestyle
08/06/2017 00:00,8942.4,1805.24,59,13.29824561,Weekday,Lifestyle
07/06/2017 00:00,5590,1111.26,55,11.92727273,Weekday,Lifestyle
06/06/2017 00:00,5121.7,861.34,46,10.29545455,Weekday,Lifestyle
05/06/2017 00:00,9678.67,1028.39,54,10.52830189,Weekday,Lifestyle
02/06/2017 00:00,8915.74,982.52,51,11.96,Weekday,Lifestyle
01/06/2017 00:00,7210.42,1182.24,55,11.72727273,Weekday,Lifestyle
31/05/2017 00:00,9467.04,877.17,49,12.2826087,Weekday,Lifestyle
30/05/2017 00:00,6004.56,813.02,31,10.6,Weekday,Lifestyle
29/05/2017 00:00,5892.46,1058.22,54,9.215686275,Weekday,Lifestyle
26/05/2017 00:00,5420.82,804.55,37,11.52777778,Weekday,Lifestyle
25/05/2017 00:00,5859.07,875.97,37,10.22222222,Weekday,Lifestyle
24/05/2017 00:00,6731.71,1108.49,56,9.821428571,Weekday,Lifestyle
23/05/2017 00:00,7418.02,1138.25,54,9.134615385,Weekday,Lifestyle
22/05/2017 00:00,12585.66,1528.4,64,9.508196721,Weekday,Lifestyle
19/05/2017 00:00,7564.46,1071.86,59,9.775862069,Weekday,Lifestyle
18/05/2017 00:00,6078.53,900.8,50,10.69387755,Weekday,Lifestyle
17/05/2017 00:00,5665.26,1064.52,55,9.185185185,Weekday,Lifestyle
16/05/2017 00:00,9926.95,1236.34,56,9.732142857,Weekday,Lifestyle
15/05/2017 00:00,5995.5,1094.18,54,10.54,Weekday,Lifestyle
12/05/2017 00:00,5386.43,908.81,44,12.53658537,Weekday,Lifestyle
11/05/2017 00:00,8501.86,1448.35,50,8.9,Weekday,Lifestyle
10/05/2017 00:00,5739.66,939.48,50,10.65306122,Weekday,Lifestyle
09/05/2017 00:00,4652.18,855.34,44,9.523809524,Weekday,Lifestyle
08/05/2017 00:00,4831.88,769.57,43,11.54761905,Weekday,Lifestyle
05/05/2017 00:00,6973.23,976.05,39,13.97297297,Weekday,Lifestyle
04/05/2017 00:00,7094.03,1111.2,52,11.78846154,Weekday,Lifestyle
03/05/2017 00:00,3330.48,644.14,33,15.39393939,Weekday,Lifestyle
02/05/2017 00:00,7212.99,989.92,47,14.87234043,Weekday,Lifestyle
01/05/2017 00:00,4536.32,753.65,40,11.575,Weekday,Lifestyle
28/04/2017 00:00,5559.6,819.25,36,15.97058824,Weekday,Lifestyle
27/04/2017 00:00,3867.45,591.35,23,14.39130435,Weekday,Lifestyle
26/04/2017 00:00,5998.65,1020.81,50,16.02083333,Weekday,Lifestyle
25/04/2017 00:00,2876.01,495.27,31,12.4516129,Weekday,Lifestyle
24/04/2017 00:00,5098.65,888.34,43,14.275,Weekday,Lifestyle
21/04/2017 00:00,1898.76,432.94,23,15.42857143,Weekday,Lifestyle
20/04/2017 00:00,4624.84,829.35,35,15.48484848,Weekday,Lifestyle
19/04/2017 00:00,3563.19,626.79,36,15.15151515,Weekday,Lifestyle
18/04/2017 00:00,3780.48,424.41,17,16.70588235,Weekday,Lifestyle
17/04/2017 00:00,3444.49,587.97,26,17.29166667,Weekday,Lifestyle
14/04/2017 00:00,3264.42,491.02,20,15.70588235,Weekday,Lifestyle
13/04/2017 00:00,4060.3,636.53,25,16.76,Weekday,Lifestyle
12/04/2017 00:00,4117.45,489.27,29,11.07142857,Weekday,Lifestyle
11/04/2017 00:00,3755.56,653.67,32,12.375,Weekday,Lifestyle
10/04/2017 00:00,5064.24,755.05,42,11.325,Weekday,Lifestyle
07/04/2017 00:00,4714.08,715.46,37,13.8,Weekday,Lifestyle
06/04/2017 00:00,4003.74,611.43,34,11.63636364,Weekday,Lifestyle
05/04/2017 00:00,6690.76,816.6,40,13.15384615,Weekday,Lifestyle
04/04/2017 00:00,4087.43,567.36,29,22.20689655,Weekday,Lifestyle
03/04/2017 00:00,1901.76,286.48,18,13.27777778,Weekday,Lifestyle
31/03/2017 00:00,4486.1,657.16,26,22.34615385,Weekday,Lifestyle
30/03/2017 00:00,2508.63,374.37,23,12.22727273,Weekday,Lifestyle
29/03/2017 00:00,2139.8,438.33,21,10.47619048,Weekday,Lifestyle
28/03/2017 00:00,4518.46,641.71,32,9.322580645,Weekday,Lifestyle
27/03/2017 00:00,3964.04,595.81,32,10.5483871,Weekday,Lifestyle
24/03/2017 00:00,3084.79,353.63,20,11.25,Weekday,Lifestyle
23/03/2017 00:00,5103.08,727.75,41,9.486486486,Weekday,Lifestyle
22/03/2017 00:00,4604.32,647.58,31,13.06451613,Weekday,Lifestyle
21/03/2017 00:00,4516.54,822.88,38,11.94736842,Weekday,Lifestyle
20/03/2017 00:00,8354.68,1200.6,56,11.37037037,Weekday,Lifestyle
17/03/2017 00:00,3771.43,527.87,26,12.28,Weekday,Lifestyle
16/03/2017 00:00,5006.82,717.3,37,11.51351351,Weekday,Lifestyle
15/03/2017 00:00,5447.04,563.83,33,12.75,Weekday,Lifestyle
14/03/2017 00:00,4993.81,724,36,12.19444444,Weekday,Lifestyle
13/03/2017 00:00,5544.04,879.06,38,10.58333333,Weekday,Lifestyle
10/03/2017 00:00,3867.65,687.66,25,12.92,Weekday,Lifestyle
09/03/2017 00:00,3869.63,619.54,30,12.03448276,Weekday,Lifestyle
08/03/2017 00:00,3038.63,444.43,24,10.16666667,Weekday,Lifestyle
07/03/2017 00:00,3658.79,375.19,20,9.75,Weekday,Lifestyle
06/03/2017 00:00,3250,548.71,33,12.03225806,Weekday,Lifestyle
03/03/2017 00:00,2761.07,372.1,15,10.26666667,Weekday,Lifestyle
02/03/2017 00:00,4609.53,355.56,17,15,Weekday,Lifestyle
01/03/2017 00:00,6284.11,781.99,35,10.76470588,Weekday,Lifestyle
28/02/2017 00:00,3643.44,339.79,18,15.44444444,Weekday,Lifestyle
27/02/2017 00:00,660.26,175.32,10,8.1,Weekday,Lifestyle
24/02/2017 00:00,3055.19,455.38,23,13.47826087,Weekday,Lifestyle
23/02/2017 00:00,2242.97,372.67,18,15.94117647,Weekday,Lifestyle
22/02/2017 00:00,3040.74,443.29,21,14,Weekday,Lifestyle
21/02/2017 00:00,1911.9,282.58,9,13,Weekday,Lifestyle
20/02/2017 00:00,2495.7,356.27,21,12,Weekday,Lifestyle
17/02/2017 00:00,578.3,118.53,8,13.125,Weekday,Lifestyle
16/02/2017 00:00,1996.2,242.08,14,15.75,Weekday,Lifestyle
15/02/2017 00:00,2319.92,481.26,21,9.947368421,Weekday,Lifestyle
14/02/2017 00:00,3240.28,434.82,23,12.7826087,Weekday,Lifestyle
13/02/2017 00:00,4474.39,723.38,21,14.47619048,Weekday,Lifestyle
10/02/2017 00:00,2825.75,387.91,19,10.78947368,Weekday,Lifestyle
09/02/2017 00:00,2417.76,400.12,24,13.55,Weekday,Lifestyle
08/02/2017 00:00,3651.15,685.12,32,10,Weekday,Lifestyle
07/02/2017 00:00,4128.53,793.75,46,9.444444444,Weekday,Lifestyle
06/02/2017 00:00,4400.46,611.91,32,9.032258065,Weekday,Lifestyle
03/02/2017 00:00,4495.51,517.64,28,11.46428571,Weekday,Lifestyle
02/02/2017 00:00,3630.14,586.2,27,13.25925926,Weekday,Lifestyle
01/02/2017 00:00,4029.24,560.6,26,11.08333333,Weekday,Lifestyle
31/01/2017 00:00,3265.19,481.38,25,11.79166667,Weekday,Lifestyle
30/01/2017 00:00,3329.11,432,21,10.73684211,Weekday,Lifestyle
27/01/2017 00:00,3261.82,485.81,24,13.75,Weekday,Lifestyle
26/01/2017 00:00,6628.73,996.25,44,13.42857143,Weekday,Lifestyle
25/01/2017 00:00,4929.51,824.33,34,12,Weekday,Lifestyle
24/01/2017 00:00,2985.61,421.8,21,12.23809524,Weekday,Lifestyle
23/01/2017 00:00,2928.23,433.8,16,10.125,Weekday,Lifestyle
20/01/2017 00:00,1555.64,242.85,9,9.888888889,Weekday,Lifestyle
19/01/2017 00:00,1188.88,161.55,6,10.33333333,Weekday,Lifestyle
18/01/2017 00:00,1345.55,258.65,13,14.09090909,Weekday,Lifestyle
17/01/2017 00:00,1624.85,291.39,14,10.5,Weekday,Lifestyle
16/01/2017 00:00,1491.68,143.42,7,17.28571429,Weekday,Lifestyle
13/01/2017 00:00,357.89,62.3,3,9,Weekday,Lifestyle
12/01/2017 00:00,93.8,39.43,2,59,Weekday,Lifestyle
11/01/2017 00:00,624.69,76.3,4,8.333333333,Weekday,Lifestyle
10/01/2017 00:00,176,15.4,1,10,Weekday,Lifestyle
09/01/2017 00:00,588.89,60.88,3,21.66666667,Weekday,Lifestyle
06/01/2017 00:00,795.99,46,2,9,Weekday,Lifestyle
05/01/2017 00:00,163.7,120.69,13,10.53846154,Weekday,Lifestyle
11/03/2018 00:00,3227.17,358.89,18,18.22222222,Weekend,Media & Essential
10/03/2018 00:00,1061.59,274.22,11,15.81818182,Weekend,Media & Essential
04/03/2018 00:00,1163.29,251.4,13,24.23076923,Weekend,Media & Essential
03/03/2018 00:00,979.21,368.17,17,16.58823529,Weekend,Media & Essential
25/02/2018 00:00,1676.53,404.78,18,15.64705882,Weekend,Media & Essential
24/02/2018 00:00,1308.36,260.2,13,15.76923077,Weekend,Media & Essential
18/02/2018 00:00,1052.41,539.52,10,15.6,Weekend,Media & Essential
17/02/2018 00:00,1655.73,256.76,13,15.84615385,Weekend,Media & Essential
11/02/2018 00:00,902.15,245.69,13,16.46153846,Weekend,Media & Essential
10/02/2018 00:00,2164.76,365.84,15,19.5,Weekend,Media & Essential
04/02/2018 00:00,1024.73,123.72,10,10.77777778,Weekend,Media & Essential
03/02/2018 00:00,1498.79,417.77,18,14.44444444,Weekend,Media & Essential
28/01/2018 00:00,3045.04,314.48,11,12.9,Weekend,Media & Essential
